name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Tata_Nano_Lx,2011,60000,40000,Petrol,Individual,Manual,First_Owner
Toyota_Innova_2.5_VX_(Diesel)_8_Seater,2015,1500000,46412,Diesel,Individual,Manual,First_Owner
Mahindra_Bolero_SLX_2WD_BSIII,2011,390000,150000,Diesel,Individual,Manual,Fourth_&_Above_Owner
Mahindra_TUV_300_T4,2016,630000,50000,Diesel,Individual,Manual,First_Owner
Tata_Safari_Storme_VX_Varicor_400,2018,1085000,15000,Diesel,Individual,Manual,First_Owner
Hyundai_i10_Magna_1.2_iTech_SE,2012,190000,60000,Petrol,Individual,Manual,Second_Owner
Maruti_Baleno_Delta_Automatic,2018,550000,25000,Petrol,Individual,Automatic,First_Owner
Maruti_Alto_800_LXI,2012,200000,90000,Petrol,Individual,Manual,Third_Owner
Chevrolet_Spark_1.0_LT,2011,165000,60000,Petrol,Individual,Manual,First_Owner
Ford_Figo_Diesel_Celebration_Edition,2013,260000,65000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_LX,2011,151000,40000,Petrol,Individual,Manual,First_Owner
Maruti_Vitara_Brezza_VDi,2018,780000,50000,Diesel,Individual,Manual,First_Owner
Tata_Indica_Vista_Quadrajet_LX,2012,175000,80000,Diesel,Individual,Manual,Third_Owner
Tata_Indica_Vista_TDI_LS,2010,170000,107500,Diesel,Dealer,Manual,First_Owner
Tata_Indica_Vista_TDI_LS,2013,210000,135000,Diesel,Dealer,Manual,Second_Owner
Maruti_Alto_LXi,2007,90000,43826,Petrol,Dealer,Manual,Second_Owner
Hyundai_i20_Active_S_Petrol,2016,535000,55838,Petrol,Dealer,Manual,First_Owner
Maruti_Swift_VDI_BSIV,2007,195000,112880,Diesel,Dealer,Manual,First_Owner
Tata_Indica_Vista_Terra_Quadrajet_1.3L,2011,140000,90000,Diesel,Individual,Manual,Third_Owner
Nissan_Sunny_XL,2012,350000,40000,Petrol,Individual,Manual,First_Owner
Hyundai_Verna_1.6_SX_VTVT_(O),2013,425000,66000,Petrol,Individual,Manual,First_Owner
Renault_KWID_1.0_RXT_Optional,2017,300000,30300,Petrol,Individual,Manual,First_Owner
Volkswagen_Vento_Diesel_Style_Limited_Edition,2013,340000,85000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VXi,2009,250000,80659,Petrol,Dealer,Manual,First_Owner
Chevrolet_Aveo_1.4_LS,2008,170000,81324,Petrol,Dealer,Manual,First_Owner
Honda_Amaze_S_i-Dtech,2013,315000,127884,Diesel,Dealer,Manual,First_Owner
Chevrolet_Beat_PS,2015,200000,50000,Petrol,Individual,Manual,First_Owner
Chevrolet_Beat_PS,2016,300000,25000,Petrol,Individual,Manual,First_Owner
Honda_Amaze_S_i-Dtech,2015,300000,66755,Diesel,Dealer,Manual,First_Owner
Honda_City_E,2013,380000,123084,Petrol,Dealer,Manual,First_Owner
Maruti_Swift_VXI_BSIII,2009,250000,806599,Petrol,Dealer,Manual,First_Owner
Honda_Amaze_S_i-Dtech,2013,310000,95851,Diesel,Dealer,Manual,First_Owner
Maruti_Wagon_R_VXI_Minor_ABS,2010,260000,50000,Petrol,Individual,Manual,First_Owner
Maruti_Omni_BSIII_8-STR_W/_IMMOBILISER,2008,150000,50000,Petrol,Individual,Manual,Second_Owner
Maruti_Esteem_Vxi_-_BSIII,2006,85000,60000,Petrol,Individual,Manual,Second_Owner
Maruti_Alto_800_LXI,2015,280000,15000,Petrol,Individual,Manual,Second_Owner
Mahindra_Xylo_H4_ABS,2016,850000,40000,Diesel,Individual,Manual,First_Owner
Datsun_GO_Plus_T_Option_BSIV,2017,375000,20000,Petrol,Individual,Manual,Second_Owner
Hyundai_Elantra_CRDi_(Leather_Option),2006,125000,120000,Diesel,Individual,Manual,Third_Owner
Chevrolet_Beat_Diesel_LT,2012,250000,110000,Diesel,Individual,Manual,First_Owner
Toyota_Corolla_Altis_D-4D_J,2014,715000,234000,Diesel,Individual,Manual,First_Owner
Hyundai_i20_1.4_CRDi_Era,2011,220000,70000,Diesel,Individual,Manual,First_Owner
Tata_Indica_Vista_Aqua_1.3_Quadrajet,2010,110000,110000,Diesel,Individual,Manual,Second_Owner
Hyundai_Verna_XXi_(Petrol),2007,150000,84000,Petrol,Individual,Manual,Second_Owner
Nissan_Sunny_Diesel_XV,2012,300000,170000,Diesel,Individual,Manual,First_Owner
Datsun_RediGO_T_Option,2017,220000,40000,Petrol,Individual,Manual,First_Owner
Maruti_Wagon_R_LX,2006,75000,96000,Petrol,Individual,Manual,Second_Owner
Tata_Indigo_LS,2009,100000,20000,Diesel,Individual,Manual,First_Owner
Ford_Figo_Aspire_1.2_Ti-VCT_Trend,2016,380000,15000,Petrol,Individual,Manual,First_Owner
Hyundai_Santro_Xing_XK_(Non-AC),2007,100000,50000,Petrol,Individual,Manual,First_Owner
Volkswagen_Passat_1.8_TSI_MT,2010,480000,80000,Petrol,Individual,Manual,Second_Owner
Toyota_Etios_GD,2012,300000,124000,Diesel,Individual,Manual,First_Owner
Chevrolet_Beat_Diesel_LS,2013,190000,70000,Diesel,Individual,Manual,First_Owner
Ford_Figo_Diesel_LXI,2012,190000,130000,Diesel,Individual,Manual,Second_Owner
Ford_EcoSport_1.5_Ti_VCT_MT_Trend_BSIV,2017,650000,19014,Petrol,Dealer,Manual,First_Owner
Toyota_Corolla_Executive_(HE),2009,300000,23262,Petrol,Dealer,Manual,First_Owner
Ford_Freestyle_Titanium_Diesel_BSIV,2016,700000,29600,Diesel,Dealer,Manual,First_Owner
Hyundai_i10_Sportz_1.1L,2015,310000,35925,Petrol,Dealer,Manual,First_Owner
Maruti_Ignis_1.2_Zeta_BSIV,2018,500000,12000,Petrol,Individual,Manual,First_Owner
Toyota_Etios_V,2013,415000,40771,Petrol,Dealer,Manual,First_Owner
Maruti_Celerio_VXI_AT,2015,395000,30500,Petrol,Dealer,Automatic,Second_Owner
Toyota_Etios_Liva_1.2_G,2014,430000,42000,Petrol,Dealer,Manual,Second_Owner
Toyota_Corolla_H6,2007,215000,55800,Petrol,Dealer,Manual,Second_Owner
Renault_Duster_RXL_AWD,2014,550000,66569,Diesel,Dealer,Manual,First_Owner
Volkswagen_Polo_1.5_TDI_Trendline,2014,415000,81358,Diesel,Dealer,Manual,First_Owner
Volkswagen_Polo_1.5_TDI_Comfortline,2015,450000,82695,Diesel,Dealer,Manual,First_Owner
Ford_Figo_Diesel_EXI,2014,285000,68293,Diesel,Dealer,Manual,Second_Owner
Honda_Jazz_VX_CVT,2016,580000,32000,Petrol,Dealer,Automatic,First_Owner
Maruti_Swift_Dzire_Tour_LDI,2014,300000,190621,Diesel,Dealer,Manual,First_Owner
Hyundai_Verna_CRDi_1.6_SX_Option,2018,1200000,60000,Diesel,Individual,Manual,First_Owner
Maruti_800_Std_MPFi,2006,78000,64700,Petrol,Individual,Manual,First_Owner
Maruti_800_AC,2002,65000,100000,Petrol,Individual,Manual,Second_Owner
Tata_Zest_Quadrajet_1.3_75PS_XE,2016,400000,88470,Diesel,Individual,Manual,First_Owner
Hyundai_Verna_1.6_CRDI_SX_Option,2016,850000,75000,Diesel,Individual,Manual,First_Owner
Volkswagen_Vento_Diesel_Highline,2013,450000,120000,Diesel,Individual,Manual,Second_Owner
Mercedes-Benz_E-Class_E250_CDI_Blue_Efficiency,2012,2500000,35000,Diesel,Individual,Automatic,First_Owner
Toyota_Etios_1.4_VXD,2017,780000,70000,Diesel,Individual,Manual,First_Owner
Toyota_Fortuner_2.8_2WD_AT_BSIV,2017,3200000,57000,Diesel,Individual,Automatic,First_Owner
Maruti_Alto_800_VXI,2020,350000,1000,Petrol,Individual,Manual,First_Owner
Mahindra_Quanto_C6,2013,285000,120000,Diesel,Individual,Manual,Second_Owner
Volkswagen_Vento_1.5_TDI_Highline,2015,525000,98000,Diesel,Dealer,Manual,First_Owner
Maruti_Ciaz_ZDi,2014,550000,90000,Diesel,Dealer,Manual,Second_Owner
Volkswagen_Ameo_1.5_TDI_Comfortline,2018,580000,70000,Diesel,Individual,Manual,First_Owner
Tata_Nano_CX_SE,2013,75000,25000,Petrol,Individual,Manual,Third_Owner
Tata_Manza_Aura_Quadrajet,2009,185000,60000,Diesel,Individual,Manual,Third_Owner
Maruti_Omni_E_8_Str_STD,2007,110000,90000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Honda_City_1.5_EXI,2004,180000,200000,Petrol,Individual,Manual,Second_Owner
Volkswagen_Polo_Diesel_Comfortline_1.2L,2010,350000,110000,Diesel,Individual,Manual,Second_Owner
Chevrolet_Optra_1.6_LS,2005,60000,126000,Petrol,Individual,Manual,Second_Owner
Mahindra_TUV_300_T10,2018,695000,70000,Diesel,Individual,Manual,First_Owner
Mahindra_Alturas_G4_4X2_AT_BSIV,2019,2700000,5000,Diesel,Individual,Automatic,First_Owner
Maruti_Zen_Estilo_LX_BSIII,2007,135000,74183,Petrol,Individual,Manual,Second_Owner
Mahindra_Bolero_Power_Plus_Plus_AC_BSIV_PS,2015,640000,70000,Diesel,Individual,Manual,Second_Owner
Maruti_Alto_800_VXI,2014,160000,90000,Petrol,Individual,Manual,First_Owner
Tata_Indica_LXI,2004,80000,46000,Petrol,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VDI,2013,340000,110000,Diesel,Individual,Manual,Second_Owner
Maruti_Ritz_VDi,2012,110000,80000,Diesel,Individual,Manual,Second_Owner
Tata_Sumo_Gold_EX,2013,250000,90000,Diesel,Individual,Manual,Second_Owner
Toyota_Innova_Crysta_2.4_VX_MT_BSIV,2017,1300000,70000,Diesel,Individual,Manual,First_Owner
Mahindra_Quanto_C6,2014,250000,1,Diesel,Individual,Manual,Second_Owner
Toyota_Innova_2.5_G_(Diesel)_8_Seater_BS_IV,2009,450000,192000,Diesel,Individual,Manual,First_Owner
Maruti_Wagon_R_LX_Minor,2013,240000,70000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Mahindra_Bolero_DI_DX_7_Seater,2007,225000,120000,Diesel,Individual,Manual,Second_Owner
Maruti_Wagon_R_VXI_Optional,2015,275000,60000,Petrol,Individual,Manual,Second_Owner
Tata_Sumo_Victa_CX_7/9_Str_BSII,2012,320000,120000,Diesel,Individual,Manual,Second_Owner
Maruti_Alto_LX_BSIII,2008,75000,120000,Petrol,Individual,Manual,First_Owner
Tata_Indica_GLS_BS_IV,2007,85000,50000,Petrol,Individual,Manual,Second_Owner
Tata_Indica_Vista_Aqua_TDI_BSIII,2009,90000,120000,Diesel,Individual,Manual,First_Owner
Maruti_Wagon_R_LXI_Minor,2007,85000,80000,Petrol,Individual,Manual,Second_Owner
Mahindra_Scorpio_M2DI,2008,350000,80000,Diesel,Individual,Manual,Second_Owner
Skoda_Superb_Elegance_2.0_TDI_CR_AT,2009,355000,100000,Diesel,Individual,Automatic,Second_Owner
Maruti_Swift_VXI,2020,619000,1500,Petrol,Individual,Manual,First_Owner
Jeep_Compass_2.0_Longitude_Option_BSIV,2018,1700000,50000,Diesel,Individual,Manual,First_Owner
Tata_Indica_DL,2006,55000,100000,Diesel,Individual,Manual,Second_Owner
Ford_Fiesta_1.6_ZXi_Leather,2006,95000,83411,Petrol,Individual,Manual,First_Owner
Volkswagen_Vento_Diesel_Highline,2011,300000,120000,Diesel,Individual,Manual,Second_Owner
Ford_Fiesta_1.6_ZXi_Leather,2006,81000,83411,Petrol,Individual,Manual,First_Owner
Skoda_Superb_Elegance_2.0_TDI_CR_AT,2015,1000000,80000,Diesel,Individual,Automatic,Second_Owner
Maruti_Ertiga_VDI,2019,925000,50000,Diesel,Individual,Manual,First_Owner
Mahindra_Bolero_Power_Plus_Plus_AC_BSIV_PS,2015,450000,40000,Diesel,Individual,Manual,First_Owner
Mahindra_Scorpio_EX,2014,600000,13270,Diesel,Individual,Manual,First_Owner
Hyundai_Santro_Xing_XL_AT_eRLX_Euro_III,2006,85000,100000,Petrol,Individual,Automatic,Third_Owner
Mahindra_Thar_DI_4X4_PS,2016,700000,50000,Diesel,Individual,Manual,First_Owner
Hyundai_Grand_i10_1.2_Kappa_Magna_BSIV,2017,486000,26500,Petrol,Individual,Manual,First_Owner
Maruti_Swift_VDI,2013,400000,90000,Diesel,Individual,Manual,First_Owner
Ford_Fiesta_1.4_Duratec_ZXI,2008,120000,100000,Petrol,Individual,Manual,Third_Owner
Maruti_Alto_800_LXI,2018,275000,35000,Petrol,Individual,Manual,First_Owner
Hyundai_i20_Asta_Option_1.4_CRDi,2016,580000,57000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_Dzire_LXI,2015,375000,70000,Petrol,Individual,Manual,First_Owner
Maruti_Wagon_R_VXI_BS_IV_with_ABS,2015,229999,100000,Petrol,Individual,Manual,Third_Owner
Maruti_Alto_LX,2010,110000,88000,Petrol,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VDI,2017,600000,60000,Diesel,Individual,Manual,First_Owner
Maruti_A-Star_Vxi,2009,120000,76000,Petrol,Individual,Manual,Second_Owner
Ford_Figo_Diesel_Titanium,2010,200000,100000,Diesel,Individual,Manual,Second_Owner
Hyundai_Verna_1.6_SX_CRDi_(O),2012,450000,110000,Diesel,Individual,Manual,Second_Owner
Hyundai_Verna_1.6_SX_CRDi_(O),2012,550000,80000,Diesel,Individual,Manual,Second_Owner
Maruti_Alto_LX,2012,220000,80000,Petrol,Individual,Manual,Second_Owner
Maruti_800_EX,2001,40000,30000,Petrol,Individual,Manual,First_Owner
Renault_KWID_Climber_1.0_AMT,2017,300000,20000,Petrol,Individual,Automatic,First_Owner
Mahindra_Bolero_Power_Plus_SLE,2018,630000,40000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_Dzire_VDI,2017,610000,40000,Diesel,Individual,Manual,Second_Owner
Hyundai_Xcent_1.2_VTVT_S,2019,660000,7000,Petrol,Individual,Manual,Second_Owner
Maruti_Wagon_R_LXI_LPG_BSIV,2012,220000,80000,LPG,Individual,Manual,Second_Owner
Nissan_Micra_Diesel_XV_Premium,2011,138000,90000,Diesel,Individual,Manual,Second_Owner
Nissan_Micra_Diesel_XV_Premium,2013,210000,13770,Diesel,Individual,Manual,First_Owner
Maruti_Zen_LXi_-_BS_III,2005,125000,34000,Petrol,Dealer,Manual,First_Owner
Maruti_Alto_LXi_BSIII,2008,125000,102000,Petrol,Dealer,Manual,First_Owner
Honda_City_i_DTEC_SV,2014,725000,110000,Diesel,Individual,Manual,First_Owner
Maruti_Alto_K10_2010-2014_VXI,2011,170000,90000,Petrol,Individual,Manual,Second_Owner
Toyota_Innova_2.5_VX_(Diesel)_7_Seater,2015,1200000,70000,Diesel,Individual,Manual,Third_Owner
Maruti_Wagon_R_VXI_BSIII,2003,70000,90000,Petrol,Individual,Manual,Second_Owner
Maruti_Alto_LXi,2007,100000,70000,Petrol,Individual,Manual,Second_Owner
Honda_Civic_1.8_(E)_MT,2006,300000,80000,Petrol,Individual,Manual,Second_Owner
Maruti_Swift_VDI,2013,450000,100000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VDI,2015,530000,100000,Diesel,Individual,Manual,First_Owner
Maruti_Zen_Estilo_1.1_LXI_BSIII,2007,100000,143000,Petrol,Individual,Manual,Third_Owner
Honda_City_1.5_V_MT,2010,350000,115000,Petrol,Individual,Manual,Second_Owner
Tata_Manza_ELAN_Quadrajet_BS_IV,2011,165000,100000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_ZDI,2019,475000,120000,Diesel,Individual,Manual,Second_Owner
Mahindra_Xylo_E4_ABS_BS_IV,2013,350000,42000,Diesel,Individual,Manual,First_Owner
Renault_KWID_RXL,2016,229999,38000,Petrol,Individual,Manual,First_Owner
Honda_WR-V_i-DTEC_VX,2018,800000,35000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_Dzire_ZDI,2014,475000,120000,Diesel,Individual,Manual,Second_Owner
Nissan_Terrano_XL_110_PS,2014,425000,136906,Diesel,Individual,Manual,First_Owner
Maruti_Ciaz_VDi_Plus,2015,660000,97000,Diesel,Individual,Manual,Second_Owner
Honda_Amaze_S_CVT_Petrol,2019,610000,10000,Petrol,Individual,Automatic,First_Owner
Honda_Brio_S_MT,2013,240000,50000,Petrol,Individual,Manual,Third_Owner
Maruti_Esteem_Lxi,2005,70000,60000,Petrol,Individual,Manual,Second_Owner
Toyota_Corolla_Altis_Diesel_D4DGL,2011,550000,120000,Diesel,Individual,Manual,First_Owner
Tata_Indica_Vista_Aura_1.2_Safire,2010,100000,120000,Petrol,Individual,Manual,Second_Owner
Mahindra_Bolero_SLE,2010,350000,90000,Diesel,Individual,Manual,Second_Owner
Hyundai_EON_Era_Plus,2013,200000,120000,Petrol,Individual,Manual,First_Owner
Hyundai_Elite_i20_Asta_Option_CVT_BSIV,2019,720000,3000,Petrol,Individual,Automatic,First_Owner
Maruti_Ritz_VDi,2014,350000,133000,Diesel,Individual,Manual,First_Owner
Maruti_Wagon_R_VXI_BS_IV,2016,400000,25000,Petrol,Individual,Manual,First_Owner
Hyundai_i20_Active_1.2_S,2017,570000,35000,Petrol,Individual,Manual,First_Owner
Maruti_Omni_MPI_STD_BSIV,2015,130000,70000,Petrol,Individual,Manual,First_Owner
Maruti_Alto_800_LXI,2016,210000,52000,Petrol,Individual,Manual,First_Owner
Hyundai_Creta_1.4_E_Plus,2018,800000,52000,Diesel,Individual,Manual,First_Owner
Honda_Jazz_1.5_E_i_DTEC,2017,700000,39000,Diesel,Individual,Manual,First_Owner
Tata_Indica_Vista_Quadrajet_VX,2011,200000,28689,Diesel,Individual,Manual,First_Owner
Tata_Aria_Pure_LX_4x2,2014,495000,90000,Diesel,Individual,Manual,Second_Owner
Ford_Fiesta_Classic_1.4_Duratorq_CLXI,2014,325000,80322,Diesel,Dealer,Manual,First_Owner
Ford_Freestyle_Trend_Petrol_BSIV,2019,650000,8000,Petrol,Individual,Manual,First_Owner
Mahindra_Jeep_MM_775_XDB,2000,155000,50000,Diesel,Individual,Manual,Second_Owner
Maruti_800_AC_BSIII,2007,75000,90000,Petrol,Individual,Manual,Second_Owner
Hyundai_Grand_i10_1.2_CRDi_Magna,2015,350000,61658,Diesel,Dealer,Manual,First_Owner
Maruti_Zen_Estilo_LX_BSIV,2010,90000,50000,Petrol,Individual,Manual,Third_Owner
Maruti_Ertiga_SHVS_VDI,2016,600000,80000,Diesel,Individual,Manual,First_Owner
Mahindra_Scorpio_SLE_BSIII,2010,400000,185000,Diesel,Individual,Manual,First_Owner
Maruti_Swift_VDI_BSIV,2014,370000,57000,Diesel,Individual,Manual,Second_Owner
Maruti_800_DX,2000,50000,60000,Petrol,Individual,Manual,First_Owner
Honda_City_1.5_GXI,2004,125000,120000,Petrol,Individual,Manual,Second_Owner
Honda_CR-V_Diesel_4WD,2018,1800000,26000,Diesel,Individual,Automatic,First_Owner
Hyundai_Grand_i10_1.2_Kappa_Magna_AT,2019,650000,20000,Petrol,Individual,Automatic,First_Owner
Maruti_Ertiga_BSIV_VXI_AT,2017,800000,30600,Petrol,Individual,Automatic,First_Owner
Volkswagen_Polo_1.0_TSI_Highline_Plus,2020,802000,5000,Petrol,Individual,Manual,First_Owner
Audi_A4_35_TDI_Premium,2015,2300000,35000,Diesel,Individual,Automatic,Third_Owner
Hyundai_Xcent_1.1_CRDi_SX,2016,430000,35000,Diesel,Individual,Manual,First_Owner
Hyundai_Verna_1.6_SX_VTVT,2017,650000,23000,Petrol,Individual,Manual,First_Owner
Mahindra_Scorpio_2.6_SLX_Turbo_7_Seater,2004,170000,120000,Diesel,Individual,Manual,First_Owner
Skoda_Superb_Elegance_2.0_TDI_CR_AT,2011,450000,235000,Diesel,Individual,Automatic,First_Owner
Maruti_Alto_800_LXI,2013,250000,87000,Petrol,Individual,Manual,First_Owner
Ford_Ecosport_1.0_Ecoboost_Titanium,2014,550000,72000,Petrol,Individual,Manual,Second_Owner
Jaguar_XF_3.0_Litre_S_Premium_Luxury,2013,2000000,64000,Diesel,Individual,Automatic,Second_Owner
Maruti_Zen_Estilo_VXI_BSIII,2007,140000,100000,Petrol,Individual,Manual,Second_Owner
Chevrolet_Beat_LT,2012,155000,12000,Petrol,Individual,Manual,First_Owner
Hyundai_Accent_Executive,2010,120000,67000,Petrol,Individual,Manual,Third_Owner
Toyota_Innova_2.5_E_8_STR,2012,287000,70000,Diesel,Individual,Manual,First_Owner
Maruti_Baleno_Alpha_1.3,2016,675000,60000,Diesel,Individual,Manual,First_Owner
Hyundai_i10_Magna_1.2_iTech_SE,2011,235000,74500,Petrol,Individual,Manual,Second_Owner
Hyundai_i20_1.4_CRDi_Asta,2011,300000,118700,Diesel,Individual,Manual,Second_Owner
Nissan_Micra_XL_CVT,2015,434999,40000,Petrol,Individual,Automatic,Second_Owner
Mahindra_Scorpio_VLX_AT_2WD_BSIII,2004,225000,223660,Diesel,Individual,Automatic,Third_Owner
Toyota_Corolla_AE,2006,160000,140000,Petrol,Individual,Manual,Second_Owner
Hyundai_Grand_i10_Nios_Sportz,2020,600000,5000,Petrol,Individual,Manual,First_Owner
Chevrolet_Tavera_Neo_3_LT_9_Seats_BSIII,2016,470000,100000,Diesel,Individual,Manual,Second_Owner
Maruti_Swift_Dzire_VXi,2011,300000,100000,Petrol,Individual,Manual,Second_Owner
Maruti_Baleno_Delta_1.2,2018,600000,2000,Petrol,Individual,Manual,First_Owner
Hyundai_Grand_i10_Nios_AMT_Magna,2020,640000,4000,Petrol,Individual,Automatic,First_Owner
Tata_Indica_DLS,2006,50000,120000,Diesel,Individual,Manual,Fourth_&_Above_Owner
Hyundai_Verna_1.6_VTVT_S,2015,600000,35000,Petrol,Individual,Manual,First_Owner
Hyundai_i10_Magna_LPG,2014,290000,29000,LPG,Individual,Manual,First_Owner
Hyundai_Verna_1.6_VTVT_S,2015,600000,30000,Petrol,Individual,Manual,First_Owner
Tata_Manza_Aqua_Quadrajet_BS_IV,2012,190000,120000,Diesel,Individual,Manual,First_Owner
Hyundai_i10_Era_1.1,2008,160000,110000,Petrol,Individual,Manual,Third_Owner
Maruti_Alto_K10_VXI,2017,325000,15000,Petrol,Individual,Manual,First_Owner
Mahindra_Bolero_DI,2006,200000,73756,Diesel,Individual,Manual,First_Owner
Toyota_Fortuner_2.8_2WD_AT_BSIV,2018,2800000,40000,Diesel,Individual,Automatic,First_Owner
Chevrolet_Spark_1.0_LS,2011,125000,60000,Petrol,Individual,Manual,Third_Owner
Hyundai_i10_Magna_1.1,2008,155000,60000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Hyundai_i20_Asta_1.4_CRDi,2015,550000,90000,Diesel,Individual,Manual,First_Owner
Maruti_Wagon_R_LX_BSIII,2009,130000,70000,Petrol,Individual,Manual,Fourth_&_Above_Owner
Maruti_800_AC,2002,80000,70000,Petrol,Individual,Manual,Second_Owner
Toyota_Etios_Cross_1.4L_GD,2015,500000,80000,Diesel,Individual,Manual,Second_Owner
Renault_KWID_RXT_BSIV,2019,250000,27000,Petrol,Individual,Manual,First_Owner
Mahindra_XUV500_W8_2WD,2012,580000,70000,Diesel,Individual,Manual,First_Owner
Daewoo_Matiz_SD,2002,60000,50000,Petrol,Individual,Manual,First_Owner
Toyota_Etios_GD,2012,300000,185000,Diesel,Individual,Manual,First_Owner
Ford_Figo_Diesel_Titanium,2014,200000,90000,Diesel,Individual,Manual,Second_Owner
Tata_Hexa_XT,2017,1200000,16400,Diesel,Individual,Manual,First_Owner
Toyota_Etios_Cross_1.4L_GD,2015,350000,80000,Diesel,Individual,Manual,Second_Owner
Mahindra_XUV500_W8_4WD,2012,600000,80000,Diesel,Individual,Manual,Second_Owner
Honda_Jazz_V,2019,650000,4000,Petrol,Individual,Manual,First_Owner
Maruti_A-Star_Lxi,2008,120000,40000,Petrol,Individual,Manual,First_Owner
Tata_New_Safari_DICOR_2.2_EX_4x2,2010,180000,120000,Diesel,Individual,Manual,Second_Owner
Hyundai_Verna_VTVT_1.6_AT_SX_Option,2018,950000,41395,Petrol,Individual,Automatic,First_Owner
Tata_Manza_Aura_Quadrajet_BS_IV,2012,250999,35000,Diesel,Individual,Manual,Second_Owner
Skoda_Laura_Ambiente_2.0_TDI_CR_MT,2012,385000,52000,Diesel,Dealer,Manual,First_Owner
Audi_A8_L_3.0_TDI_quattro,2009,1250000,47000,Diesel,Dealer,Automatic,Second_Owner
Chevrolet_Beat_LT,2013,165000,50000,Petrol,Individual,Manual,First_Owner
Hyundai_Elantra_SX,2015,700000,48000,Petrol,Dealer,Manual,First_Owner
Mahindra_XUV500_W8_4WD,2015,750000,53000,Diesel,Dealer,Manual,First_Owner
Mahindra_Renault_Logan_1.5_DLS,2008,89999,213000,Diesel,Individual,Manual,First_Owner
Datsun_redi-GO_AMT_1.0_T_Option,2018,290000,15000,Petrol,Dealer,Automatic,First_Owner
Tata_Nano_Cx_BSIII,2014,45000,7000,Petrol,Individual,Manual,Second_Owner
Skoda_Superb_Ambition_2.0_TDI_CR_AT,2013,675000,88000,Diesel,Dealer,Automatic,First_Owner
Nissan_Terrano_XL_Plus_85_PS,2015,530000,55000,Diesel,Dealer,Manual,First_Owner
BMW_X1_sDrive20d_M_Sport,2014,1485000,48000,Diesel,Dealer,Automatic,First_Owner
Chevrolet_Enjoy_TCDi_LT_7_Seater,2014,325000,71014,Diesel,Dealer,Manual,First_Owner
Honda_Amaze_S_Diesel,2015,400000,60000,Diesel,Dealer,Manual,First_Owner
Mahindra_KUV_100_D75_K6_Plus,2017,380000,71000,Diesel,Dealer,Manual,First_Owner
Honda_City_i-VTEC_CVT_VX,2016,750000,45000,Petrol,Dealer,Automatic,First_Owner
Honda_Brio_VX,2017,390000,45000,Petrol,Dealer,Manual,First_Owner
Maruti_Alto_LXi,2009,110000,20000,Petrol,Individual,Manual,First_Owner
MG_Hector_Sharp_Diesel_MT_BSIV,2019,1825000,14000,Diesel,Dealer,Manual,First_Owner
